$\epsilon=0.1$,$\epsilon=0.15$,$\epsilon=0.2$,$\epsilon=0.25$,$\epsilon=0.3$,$\epsilon=0.35$,$\epsilon=0.4$
1.0,1.0,1.0,1.0,0.9680500000000001,0.66275,0.6053999999999999
