$\epsilon=0.12$,$\epsilon=0.17$,$\epsilon=0.22$,$\epsilon=0.27$,$\epsilon=0.32$,$\epsilon=0.37$,$\epsilon=0.42$,$\epsilon=0.47$
0.9986,1.0,1.0,0.7835,0.32359999999999983,0.18499999999999997,0.13969999999999996,0.10239999999999996
0.9987999999999999,1.0,1.0,0.7911000000000001,0.32710000000000006,0.19079999999999994,0.14559999999999995,0.1202
0.9993000000000001,1.0,1.0,0.8059999999999998,0.32519999999999993,0.19850000000000004,0.14539999999999995,0.11649999999999991
0.9993000000000001,1.0,1.0,0.8064000000000001,0.3218,0.1911999999999999,0.16140000000000002,0.11319999999999997
0.9993000000000001,1.0,1.0,0.7980000000000002,0.32190000000000035,0.19679999999999992,0.15509999999999993,0.11589999999999996
0.9994,1.0,1.0,0.7982,0.3249000000000002,0.2018,0.15010000000000007,0.12340000000000007
0.9996,1.0,1.0,0.8113000000000001,0.30550000000000005,0.19859999999999992,0.1494,0.12619999999999998
0.9995,1.0,1.0,0.8126999999999999,0.32989999999999997,0.20280000000000004,0.14550000000000002,0.11479999999999992
0.9997,1.0,1.0,0.8111,0.3264999999999999,0.19609999999999997,0.14550000000000002,0.11419999999999994
0.9997999999999999,1.0,1.0,0.804,0.31120000000000003,0.18720000000000003,0.14290000000000003,0.11749999999999995
0.9999000000000001,1.0,1.0,0.8021999999999998,0.32,0.19020000000000004,0.13599999999999998,0.11019999999999998
1.0,1.0,1.0,0.7956999999999996,0.32189999999999996,0.1876000000000001,0.13289999999999996,0.11050000000000003
1.0,1.0,1.0,0.7964000000000001,0.3287,0.1966999999999999,0.1417,0.11779999999999996
1.0,1.0,1.0,0.8017000000000003,0.33120000000000005,0.19709999999999994,0.13219999999999998,0.13609999999999997
1.0,1.0,1.0,0.8022,0.33389999999999986,0.20070000000000005,0.14369999999999997,0.13339999999999996
1.0,1.0,1.0,0.7996,0.3298000000000001,0.195,0.15999999999999998,0.12449999999999997
1.0,1.0,1.0,0.7933,0.31809999999999994,0.20439999999999997,0.14439999999999997,0.11110000000000002
1.0,1.0,1.0,0.7961999999999999,0.3206,0.21099999999999997,0.15109999999999998,0.11029999999999998
1.0,1.0,1.0,0.7999999999999997,0.32130000000000003,0.19899999999999995,0.13979999999999998,0.1167
1.0,1.0,1.0,0.8037999999999998,0.3244,0.19039999999999999,0.14419999999999997,0.12419999999999998
1.0,1.0,1.0,0.8054000000000001,0.3256,0.2052,0.14779999999999996,0.12410000000000004
