,100,250,500,1000,1500,2000,2500,3000,4000,5000
0,10.33,14.17,17.51,21.35,22.89,24.25,24.04,25.58,27.61,28.82
1,15.34,23.17,29.12,36.29,39.83,43.69,45.37,49.17,52.1,54.11
2,23.0,57.23,166.57,1473.86,0.0,0.0,0.0,0.0,0.0,0.0
3,86.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1577.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
