,100,250,500,1000,1500,2000,2500,3000,4000,5000
0,11.81,15.42,18.69,21.02,23.46,24.36,25.85,26.28,27.06,27.78
1,18.95,23.62,31.46,38.19,40.77,43.52,47.33,49.04,52.67,55.24
2,34.54,71.49,186.94,1829.79,0.0,0.0,0.0,0.0,0.0,0.0
3,257.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
