$\epsilon=0.1$,$\epsilon=0.15$,$\epsilon=0.2$,$\epsilon=0.25$,$\epsilon=0.3$,$\epsilon=0.35$,$\epsilon=0.4$
0.7509999999999998,0.7365,0.7165000000000002,0.565,0.3862000000000001,0.23329999999999995,0.16229999999999994
0.7632999999999999,0.7591999999999998,0.7349,0.5928000000000003,0.40509999999999996,0.23320000000000005,0.15610000000000002
0.777,0.7810000000000001,0.7539999999999999,0.6059,0.40670000000000006,0.22769999999999993,0.15869999999999998
0.7858000000000002,0.7970999999999999,0.7795000000000001,0.6316000000000002,0.4061999999999999,0.2235,0.15099999999999997
0.8031999999999998,0.8109999999999999,0.8011999999999998,0.648,0.41669999999999985,0.20869999999999997,0.15339999999999995
0.8125,0.8207000000000003,0.8178000000000004,0.6562000000000002,0.43079999999999996,0.22159999999999994,0.14199999999999993
0.8249000000000001,0.8400999999999997,0.8293999999999998,0.6681000000000001,0.44379999999999986,0.2360000000000001,0.14809999999999998
0.8318000000000003,0.8486,0.8370000000000004,0.6848000000000003,0.4397999999999999,0.22760000000000005,0.16109999999999997
0.8427999999999999,0.8610000000000001,0.8525999999999999,0.6915999999999995,0.43730000000000024,0.2244,0.15929999999999994
0.8542999999999998,0.8614999999999998,0.8675999999999998,0.6910999999999998,0.45069999999999977,0.2163000000000001,0.16920000000000002
0.8645000000000002,0.8722000000000001,0.8783000000000001,0.7069999999999999,0.46029999999999965,0.20170000000000002,0.1599
0.8743999999999998,0.8796999999999998,0.8833000000000001,0.7121999999999999,0.45719999999999994,0.215,0.17199999999999996
0.8869,0.8868999999999997,0.8938000000000001,0.7253000000000002,0.4711000000000001,0.2187000000000001,0.17679999999999996
0.8914999999999997,0.8954000000000001,0.9028,0.7388000000000001,0.451,0.2223,0.17119999999999996
0.8965999999999997,0.9056000000000001,0.9128999999999998,0.7466000000000002,0.4416000000000003,0.22970000000000002,0.1625999999999999
0.9032999999999999,0.9122000000000001,0.9143000000000001,0.7544,0.45250000000000007,0.22940000000000002,0.14999999999999997
0.9075000000000002,0.9198999999999999,0.9242999999999997,0.7609999999999998,0.44970000000000016,0.2287,0.15039999999999995
0.9129,0.9222,0.9229000000000004,0.7637,0.4514999999999999,0.23200000000000007,0.15539999999999993
0.9206,0.9267,0.9296999999999997,0.7638000000000003,0.45410000000000006,0.24099999999999994,0.1634999999999999
0.9244999999999999,0.9319999999999999,0.9353999999999999,0.7668,0.4425999999999998,0.2226,0.15989999999999993
0.9309999999999998,0.9354,0.9425,0.7674000000000002,0.45940000000000014,0.2289000000000001,0.15299999999999994
0.9354999999999998,0.9403999999999999,0.9475999999999999,0.7792999999999999,0.45569999999999994,0.23409999999999997,0.17010000000000008
0.9401999999999999,0.9455999999999996,0.9544,0.7773,0.4538,0.22560000000000005,0.16509999999999994
0.9446999999999999,0.9505,0.9657000000000002,0.7844000000000001,0.4581000000000002,0.21820000000000006,0.15839999999999999
